	Id	Company	Country	Work Expirience	Job Years	Professional Training	Position	Salary
4229	5229	Google Inc	USA	6	2.0	True	Teamlead	14148.68
4230	5230	Amazon	USA	8	2.0		Teamlead	15287.999999999996
4231	5231	Amazon	Germany	7	2.0		Teamlead	10545.6
4232	5232	Netflix	Australia	7	4.0		Senior	6864.0
4233	5233	Amazon	USA	3		True	Middle	7827.82
4234	5234	Amazon	Australia	7	3.0		Teamlead	13249.599999999999
4235	5235	Netflix	Australia	3	3.0		Middle	5834.400000000001
4236	5236	Amazon	USA	3	2.0		Middle	6320.6
4237	5237	Google Inc	Australia	6	2.0	True	Teamlead	11194.56
4238	5238	Netflix	Australia	7	2.0		Senior	8112.0
4239	5239	Netflix	Germany	6	2.0	True	Senior	9328.8
4240	5240	Google Inc	Australia	5			Junior	4838.4
4241	5241	Google Inc	Australia	7	1.0		Middle	7469.8
4242	5242	Netflix	Australia	3	3.0	True	Middle	7827.82
4243	5243	Netflix	Australia	7	3.0	True	Teamlead	11116.820000000003
4244	5244	Amazon	USA	3	3.0	True	Middle	7827.82
4245	5245	Netflix	USA	8	3.0		Teamlead	11211.2
4246	5246	Google Inc	Australia	5	1.0		Middle	7425.599999999999
4247	5247	Netflix	Germany	6	2.0		Senior	6864.0
4248	5248	Amazon	Germany	8	3.0	True	Teamlead	12055.679999999998
4249	5249	Amazon	Australia	7	1.0		Teamlead	12303.2
4250	5250	Netflix	Australia	5	1.0		Junior	5174.4
4251	5251	Google Inc	Germany	4	1.0		Middle	5875.2
4252	5252	Netflix	Germany	7	1.0	True	Middle	7319.5199999999995
4253	5253	Google Inc	Australia	6			Senior	9464.0
4254	5254	Google Inc	Germany	3	2.0		Middle	5385.6
4255	5255	Amazon	USA	5		True	Junior	6491.5199999999995
4256	5256	Netflix	Australia	6	1.0		Senior	8008.0
4257	5257	Netflix	USA	5	1.0	True	Middle	7741.8
4258	5258	Amazon	Germany	4	2.0		Middle	5875.2
4259	5259	Google Inc	Australia	5			Middle	6364.8
4260	5260	Amazon	Germany	3	1.0	True	Junior	5454.68
4261	5261	Netflix	USA	3	2.0		Middle	6283.200000000001
4262	5262	Netflix	USA	5			Middle	5834.400000000001
4263	5263	Google Inc	Australia	4	2.0	True	Junior	7032.48
4264	5264	Google Inc	Australia	6		True	Senior	9328.8
4265	5265	Amazon	Germany	6			Senior	6864.0
4266	5266	Netflix	Australia	5		True	Middle	7929.48
4267	5267	Google Inc	USA	4	1.0	True	Middle	9149.4
4268	5268	Netflix	Australia	3	1.0	True	Middle	6709.56
4269	5269	Amazon	Germany	8	4.0		Teamlead	9609.6
4270	5270	Netflix	USA	5	1.0	True	Middle	7882.559999999999
4271	5271	Amazon	USA	8	4.0	True	Teamlead	16409.119999999995
4272	5272	Google Inc	Australia	6	1.0		Middle	7469.8
4273	5273	Google Inc	Australia	4	2.0	True	Middle	7319.5199999999995
4274	5274	Amazon	USA	5	1.0		Junior	6048.0
4275	5275	Netflix	Germany	5			Junior	4838.4
4276	5276	Netflix	Germany	3	2.0	True	Junior	4285.820000000001
4277	5277	Amazon	Australia	6	2.0		Teamlead	11424.4
4278	5278	Netflix	USA	3	3.0	True	Middle	6709.56
4279	5279	Amazon	Australia	7	3.0		Senior	8112.0
4280	5280	Netflix	Germany	7	3.0	True	Senior	7235.799999999999
4281	5281	Netflix	Australia	7	3.0	True	Middle	7929.48
4282	5282	Amazon	Australia	5	2.0	True	Middle	7319.5199999999995
4283	5283	Amazon	USA	5		True	Middle	8539.439999999999
4284	5284	Google Inc	USA	7	1.0	True	Middle	9251.06
4285	5285	Amazon	Australia	4			Middle	6854.4
4286	5286	Netflix	Australia	7	3.0		Middle	6895.2
4287	5287	Amazon	Australia	5	1.0	True	Junior	5564.159999999999
4288	5288	Google Inc	Germany	7	1.0		Teamlead	10410.4
4289	5289	Netflix	USA	3			Middle	5348.200000000002
4290	5290	Netflix	Australia	3	1.0		Junior	5205.200000000001
4291	5291	Amazon	Germany	8	3.0		Teamlead	12230.399999999996
4292	5292	Google Inc	Germany	6	3.0	True	Senior	8551.400000000001
4293	5293	Google Inc	Germany	3	1.0		Junior	4743.200000000001
4294	5294	Amazon	USA	4	1.0	True	Junior	6491.5199999999995
4295	5295	Amazon	Germany	6			Teamlead	11356.799999999997
4296	5296	Netflix	Australia	8	2.0		Teamlead	9609.6
4297	5297	Google Inc	USA	4	1.0	True	Middle	9149.4
4298	5298	Google Inc	Germany	8	3.0	True	Teamlead	14064.959999999994
4299	5299	Netflix	Germany	5		True	Middle	5677.320000000001
4300	5300	Netflix	USA	3	2.0	True	Middle	8386.95
4301	5301	Google Inc	USA	7	1.0	True	Senior	10046.4
4302	5302	Google Inc	USA	7	2.0		Senior	10192.0
4303	5303	Google Inc	Australia	7	3.0		Senior	10192.0
4304	5304	Amazon	Germany	5		True	Junior	5100.4800000000005
4305	5305	Google Inc	USA	3	2.0		Middle	7330.400000000001
4306	5306	Google Inc	USA	3	1.0		Middle	6806.8
4307	5307	Netflix	Germany	6			Middle	6320.6
4308	5308	Amazon	Germany	8	5.0		Teamlead	12230.399999999996
4309	5309	Amazon	Australia	4	2.0		Middle	6854.4
4310	5310	Amazon	Australia	6	2.0		Middle	6895.2
4311	5311	Google Inc	Germany	4	1.0		Junior	5174.4
4312	5312	Netflix	Australia	8	2.0	True	Teamlead	13060.319999999998
4313	5313	Amazon	Germany	8	5.0		Teamlead	11356.8
4314	5314	Netflix	USA	7	2.0	True	Teamlead	13060.32
4315	5315	Netflix	Germany	7	4.0	True	Teamlead	10261.68
4316	5316	Netflix	USA	5	1.0		Junior	4804.800000000001
4317	5317	Amazon	Germany	7	1.0	True	Teamlead	11971.96
4318	5318	Google Inc	Australia	7	3.0		Middle	8044.400000000001
4319	5319	Google Inc	Australia	8	3.0	True	Teamlead	14064.96
4320	5320	Amazon	USA	8	5.0		Teamlead	11356.8
4321	5321	Amazon	USA	6	1.0		Middle	8663.2
4322	5322	Amazon	Germany	6			Senior	8112.0
4323	5323	Google Inc	Germany	6		True	Senior	10046.4
4324	5324	Netflix	Germany	6	3.0		Teamlead	8923.2
4325	5325	Amazon	Germany	6	3.0	True	Senior	9328.8
4326	5326	Netflix	Australia	8	4.0	True	Teamlead	13060.319999999998
4327	5327	Netflix	Australia	3		True	Junior	5525.5199999999995
4328	5328	Google Inc	Germany	4	2.0	True	Middle	6709.5599999999995
4329	5329	Google Inc	Australia	7	2.0		Senior	9464.0
4330	5330	Google Inc	Germany	5			Junior	5241.599999999999
4331	5331	Amazon	Australia	8	4.0		Teamlead	14268.799999999997
4332	5332	Netflix	USA	7	3.0		Middle	7469.8
4333	5333	Netflix	Germany	7	4.0		Teamlead	8923.2
4334	5334	Amazon	USA	7	2.0	True	Senior	10883.599999999999
4335	5335	Netflix	Germany	6	3.0	True	Senior	7235.799999999999
4336	5336	Netflix	Australia	6	2.0		Middle	8044.400000000001
4337	5337	Google Inc	Australia	7	3.0		Senior	8736.0
4338	5338	Amazon	Germany	7	4.0	True	Senior	9209.2
4339	5339	Google Inc	USA	6	2.0	True	Senior	10883.599999999999
4340	5340	Netflix	USA	8	2.0	True	Teamlead	11971.960000000001
4341	5341	Google Inc	USA	7	3.0		Teamlead	10545.6
4342	5342	Netflix	USA	3	1.0	True	Middle	7741.8
4343	5343	Netflix	Germany	3		True	Junior	4675.4400000000005
4344	5344	Google Inc	Germany	4	2.0		Middle	6364.8
4345	5345	Google Inc	Australia	3	1.0		Junior	5605.6
4346	5346	Google Inc	Australia	4	1.0		Junior	6115.2
4347	5347	Amazon	Germany	3	3.0		Middle	5834.400000000001
4348	5348	Google Inc	USA	6	2.0	True	Middle	9149.4
4349	5349	Netflix	Australia	5	1.0	True	Middle	6756.48
4350	5350	Google Inc	Australia	4		True	Junior	6027.839999999999
4351	5351	Netflix	Australia	5	1.0		Junior	6115.2
4352	5352	Amazon	USA	4	2.0		Middle	7996.799999999999
4353	5353	Google Inc	Australia	8	5.0		Teamlead	10483.199999999999
4354	5354	Google Inc	Germany	8	3.0	True	Teamlead	11971.960000000001
4355	5355	Google Inc	Germany	6	2.0	True	Teamlead	11116.82
4356	5356	Netflix	USA	6	1.0	True	Middle	7268.6900000000005
4357	5357	Netflix	USA	6	1.0		Senior	8112.0
4358	5358	Amazon	Australia	8	3.0		Teamlead	13249.599999999999
4359	5359	Netflix	Germany	7	4.0	True	Teamlead	11116.82
4360	5360	Google Inc	Australia	4			Middle	6364.8
4361	5361	Amazon	Germany	8	3.0	True	Teamlead	14064.959999999994
4362	5362	Google Inc	USA	3	1.0		Middle	6283.200000000001
4363	5363	Google Inc	USA	8	3.0		Teamlead	15287.999999999996
4364	5364	Google Inc	USA	8	5.0	True	Teamlead	15237.039999999997
4365	5365	Google Inc	Germany	5	1.0	True	Junior	5950.5599999999995
4366	5366	Google Inc	Australia	7	3.0		Middle	6895.2
4367	5367	Amazon	Australia	5	2.0		Middle	6364.8
4368	5368	Amazon	Australia	6	2.0	True	Teamlead	12127.439999999999
4369	5369	Netflix	USA	5	1.0	True	Junior	6955.2
4370	5370	Netflix	Germany	8	5.0	True	Teamlead	11051.039999999999
4371	5371	Netflix	Germany	5	1.0		Junior	5241.599999999999
4372	5372	Amazon	Germany	5	1.0	True	Junior	6491.519999999998
4373	5373	Netflix	Australia	7	3.0		Middle	7425.6
4374	5374	Netflix	Australia	3			Middle	6320.6
4375	5375	Netflix	Australia	8	5.0		Teamlead	10410.400000000001
4376	5376	Netflix	Germany	6			Middle	5834.400000000001
4377	5377	Google Inc	USA	8	5.0		Teamlead	14196.0
4378	5378	Amazon	Germany	4	1.0	True	Junior	5564.159999999999
4379	5379	Google Inc	Australia	3	3.0	True	Middle	6193.44
4380	5380	Netflix	USA	3	2.0	True	Middle	7268.69
4381	5381	Amazon	Germany	3	3.0		Junior	4804.8
4382	5382	Netflix	USA	6	2.0	True	Middle	8590.27
4383	5383	Google Inc	USA	7	1.0		Senior	9464.0
4384	5384	Google Inc	Australia	3	2.0	True	Middle	7268.69
4385	5385	Netflix	USA	4	1.0	True	Junior	7534.799999999999
4386	5386	Google Inc	Australia	4	1.0	True	Middle	6756.48
4387	5387	Netflix	Australia	5	2.0		Junior	6115.2
4388	5388	Netflix	Australia	4	2.0	True	Junior	6027.839999999999
4389	5389	Google Inc	USA	7	4.0	True	Middle	9962.68
4390	5390	Amazon	Germany	5			Middle	5875.2
4391	5391	Amazon	USA	6	2.0	True	Teamlead	16325.399999999996
4392	5392	Netflix	Germany	6	2.0	True	Senior	8611.199999999999
4393	5393	Google Inc	USA	8	3.0		Teamlead	13249.599999999999
4394	5394	Amazon	Germany	4	2.0	True	Junior	6027.839999999999
4395	5395	Amazon	Germany	6	3.0		Middle	6320.6
4396	5396	Amazon	Germany	6	1.0		Teamlead	11356.799999999997
4397	5397	Google Inc	Germany	4			Junior	5241.599999999999
4398	5398	Netflix	USA	8	4.0	True	Teamlead	16325.4
4399	5399	Amazon	Australia	4		True	Middle	7882.559999999999
4400	5400	Google Inc	Germany	6	1.0	True	Senior	8611.199999999999
4401	5401	Google Inc	USA	8	4.0	True	Teamlead	15237.039999999997
4402	5402	Amazon	Australia	7	2.0	True	Teamlead	13138.059999999998
4403	5403	Amazon	Australia	6	3.0		Middle	6364.8
4404	5404	Netflix	Germany	8	4.0		Teamlead	10410.400000000001
4405	5405	Netflix	USA	5	1.0		Middle	7956.0
4406	5406	Netflix	Australia	7	4.0	True	Middle	7929.48
4407	5407	Netflix	USA	3		True	Middle	7741.8
4408	5408	Netflix	USA	6	1.0	True	Teamlead	13993.199999999999
4409	5409	Amazon	Australia	8	2.0	True	Teamlead	13060.319999999998
4410	5410	Google Inc	Germany	8	4.0		Teamlead	11356.8
4411	5411	Google Inc	Germany	8	2.0	True	Teamlead	12055.679999999998
4412	5412	Netflix	Germany	7	3.0		Teamlead	9666.800000000001
4413	5413	Netflix	Australia	3		True	Junior	5454.68
4414	5414	Amazon	USA	5	2.0		Middle	7956.0
4415	5415	Amazon	Germany	4			Junior	4804.8
4416	5416	Netflix	Australia	3	2.0	True	Junior	4675.4400000000005
4417	5417	Google Inc	Germany	6	2.0	True	Teamlead	11194.56
4418	5418	Amazon	Germany	7	4.0		Middle	7425.6
4419	5419	Netflix	Germany	7	2.0	True	Teamlead	11194.56
4420	5420	Netflix	USA	4	1.0	True	Junior	6530.159999999999
4421	5421	Google Inc	Germany	5	1.0		Junior	5174.4
4422	5422	Google Inc	Germany	3	3.0		Junior	4404.400000000001
4423	5423	Netflix	Australia	6	2.0		Senior	6864.0
4424	5424	Amazon	Australia	5	1.0	True	Junior	7032.48
4425	5425	Amazon	Australia	6	3.0	True	Senior	8611.199999999999
4426	5426	Amazon	Germany	3			Middle	5385.6
4427	5427	Netflix	USA	8	5.0		Teamlead	14196.0
4428	5428	Google Inc	USA	5			Junior	6552.0
4429	5429	Netflix	USA	6	1.0		Senior	8736.0
4430	5430	Amazon	USA	6			Teamlead	12303.2
4431	5431	Netflix	USA	6	3.0	True	Senior	9867.0
4432	5432	Google Inc	USA	5		True	Junior	6027.839999999999
4433	5433	Google Inc	Germany	7	3.0	True	Senior	7893.599999999999
4434	5434	Netflix	Germany	5	1.0	True	Junior	5100.4800000000005
4435	5435	Amazon	Germany	5	1.0		Middle	5385.599999999999
4436	5436	Amazon	Germany	6	2.0	True	Senior	10046.4
4437	5437	Netflix	Australia	3	1.0		Middle	5759.6
4438	5438	Google Inc	Australia	5	1.0	True	Junior	6027.839999999999
4439	5439	Netflix	Australia	4	1.0	True	Junior	6491.5199999999995
4440	5440	Google Inc	Germany	5	1.0	True	Junior	5100.4800000000005
4441	5441	Google Inc	USA	6	2.0	True	Teamlead	14148.68
4442	5442	Amazon	USA	8	2.0	True	Teamlead	14148.679999999998
4443	5443	Amazon	USA	5	2.0	True	Middle	7319.5199999999995
4444	5444	Amazon	USA	7	4.0		Teamlead	10545.6
4445	5445	Google Inc	Germany	5	2.0		Junior	4804.8
4446	5446	Amazon	USA	7	2.0	True	Middle	9149.4
4447	5447	Netflix	USA	5	2.0	True	Junior	7534.799999999999
4448	5448	Netflix	USA	7	1.0		Teamlead	10410.400000000001
4449	5449	Amazon	Germany	3	3.0	True	Middle	6623.54
4450	5450	Amazon	USA	5	1.0	True	Junior	6027.839999999999
4451	5451	Netflix	Germany	4	1.0	True	Junior	5525.5199999999995
4452	5452	Netflix	USA	4	1.0	True	Junior	6027.839999999999
4453	5453	Netflix	Germany	6	1.0		Teamlead	8923.2
4454	5454	Amazon	Germany	4	1.0	True	Junior	5564.159999999999
4455	5455	Google Inc	Australia	4	1.0	True	Middle	7319.5199999999995
4456	5456	Amazon	Germany	5	2.0	True	Junior	6491.519999999998
4457	5457	Netflix	Australia	4	1.0		Junior	5241.599999999999
4458	5458	Amazon	USA	8	5.0	True	Teamlead	15069.599999999999
4459	5459	Amazon	Australia	7	4.0		Middle	8044.400000000001
4460	5460	Amazon	Australia	4	2.0	True	Junior	6491.519999999998
4461	5461	Netflix	USA	3	3.0	True	Middle	8386.95
4462	5462	Netflix	Germany	6	2.0	True	Teamlead	10261.68
4463	5463	Google Inc	Germany	3			Middle	5348.200000000001
4464	5464	Google Inc	USA	6	3.0		Senior	9464.0
4465	5465	Google Inc	USA	7	3.0		Middle	7425.6
4466	5466	Google Inc	Germany	5	1.0	True	Junior	5100.4800000000005
4467	5467	Amazon	USA	7	3.0		Middle	7956.0
4468	5468	Netflix	Australia	5		True	Junior	6027.839999999999
4469	5469	Amazon	Germany	6	3.0	True	Middle	7827.82
4470	5470	Amazon	Australia	8	5.0	True	Teamlead	12055.679999999998
4471	5471	Amazon	USA	6	1.0		Middle	8663.2
4472	5472	Google Inc	Germany	8	5.0	True	Teamlead	14064.959999999994
4473	5473	Amazon	Australia	8	5.0	True	Teamlead	13060.319999999998
4474	5474	Amazon	Australia	4	1.0		Junior	5644.8
4475	5475	Netflix	USA	7	3.0	True	Teamlead	12127.439999999999
4476	5476	Google Inc	Germany	5	2.0		Junior	4838.4
4477	5477	Google Inc	USA	5	2.0	True	Middle	8539.439999999999
4478	5478	Amazon	Australia	3	2.0	True	Middle	7827.82
4479	5479	Google Inc	Australia	4	1.0	True	Junior	7032.48
4480	5480	Amazon	USA	6	1.0		Teamlead	12303.2
4481	5481	Google Inc	Germany	6	1.0		Teamlead	9734.4
4482	5482	Google Inc	USA	3			Junior	5605.6
4483	5483	Netflix	Germany	7	3.0	True	Teamlead	11116.82
4484	5484	Amazon	Australia	5	1.0	True	Junior	6027.839999999999
4485	5485	Netflix	Australia	3	3.0	True	Middle	5677.32
4486	5486	Netflix	Australia	4	2.0		Middle	5385.599999999999
4487	5487	Google Inc	Germany	3	2.0	True	Middle	7225.68
4488	5488	Google Inc	Australia	6	3.0		Middle	6364.8
4489	5489	Netflix	Australia	7	2.0		Teamlead	12303.2
4490	5490	Amazon	Australia	4	1.0		Junior	5678.4
4491	5491	Google Inc	USA	4	1.0		Junior	6115.2
4492	5492	Amazon	Germany	6	1.0	True	Teamlead	11194.56
4493	5493	Google Inc	USA	3	1.0		Junior	6467.999999999999
4494	5494	Amazon	Australia	3	3.0		Junior	6036.799999999999
4495	5495	Google Inc	Germany	8	5.0	True	Teamlead	12892.879999999997
4496	5496	Amazon	Australia	4			Middle	6364.8
4497	5497	Google Inc	Australia	3			Middle	7330.400000000001
4498	5498	Netflix	Germany	5	1.0	True	Middle	6193.439999999999
4499	5499	Google Inc	Germany	8	3.0	True	Teamlead	12892.879999999997
4500	5500	Google Inc	Germany	6	3.0	True	Senior	10046.4
4501	5501	Amazon	USA	4	1.0	True	Middle	7319.5199999999995
4502	5502	Netflix	USA	5	1.0		Junior	5544.000000000001
4503	5503	Google Inc	Australia	4	1.0	True	Junior	6491.5199999999995
4504	5504	Google Inc	Germany	4			Junior	5241.599999999999
4505	5505	Amazon	Germany	3	2.0		Junior	4435.200000000001
4506	5506	Netflix	Germany	8	3.0	True	Teamlead	10130.12
4507	5507	Netflix	Australia	5	1.0	True	Junior	5525.52
4508	5508	Amazon	Australia	6	3.0	True	Middle	8539.44
4509	5509	Amazon	Australia	3	2.0		Middle	5834.400000000001
4510	5510	Netflix	Germany	7	2.0		Senior	8112.0
4511	5511	Google Inc	USA	4	1.0	True	Junior	6955.2
4512	5512	Netflix	USA	6	3.0	True	Senior	10764.0
4513	5513	Amazon	USA	6		True	Senior	10764.0
4514	5514	Google Inc	Australia	8	4.0		Teamlead	10483.199999999999
4515	5515	Google Inc	USA	3			Junior	5605.6
4516	5516	Netflix	USA	7	3.0		Senior	8112.0
4517	5517	Google Inc	Germany	6		True	Senior	9328.8
4518	5518	Google Inc	Australia	7	4.0	True	Senior	11720.8
4519	5519	Netflix	Germany	4	1.0		Junior	4435.200000000001
4520	5520	Amazon	Australia	6	2.0	True	Senior	8611.199999999999
4521	5521	Google Inc	Germany	5	1.0		Middle	5875.2
4522	5522	Amazon	Germany	6	2.0	True	Teamlead	11194.56
4523	5523	Amazon	Australia	4			Junior	5241.599999999999
4524	5524	Google Inc	Australia	5	2.0	True	Junior	6491.519999999998
4525	5525	Amazon	USA	8	4.0	True	Teamlead	16325.4
4526	5526	Netflix	Australia	8	4.0		Teamlead	10410.400000000001
4527	5527	Google Inc	USA	4	1.0		Junior	6552.0
4528	5528	Netflix	Australia	4	1.0		Middle	6895.2
4529	5529	Google Inc	USA	3	2.0	True	Middle	6709.56
4530	5530	Google Inc	USA	3	3.0		Middle	6283.200000000001
4531	5531	Netflix	USA	8	2.0		Teamlead	11356.8
4532	5532	Google Inc	USA	5	2.0	True	Middle	8445.599999999999
4533	5533	Netflix	Australia	4	2.0		Middle	6364.8
4534	5534	Amazon	Germany	6		True	Teamlead	13060.319999999996
4535	5535	Google Inc	Australia	4	2.0		Junior	5241.599999999999
4536	5536	Google Inc	Germany	7	2.0		Middle	6806.8
4537	5537	Google Inc	Australia	6			Senior	9464.0
4538	5538	Google Inc	Germany	4	1.0		Middle	5385.599999999999
4539	5539	Google Inc	Australia	6		True	Senior	10883.599999999999
4540	5540	Amazon	Australia	4	1.0		Middle	6364.8
4541	5541	Netflix	Australia	5		True	Middle	6756.48
4542	5542	Amazon	USA	6		True	Teamlead	13993.199999999999
4543	5543	Google Inc	Germany	3	1.0		Junior	4743.200000000001
4544	5544	Amazon	Germany	7	2.0		Senior	8112.0
4545	5545	Netflix	Germany	4	2.0		Middle	5834.4
4546	5546	Amazon	USA	6	1.0	True	Teamlead	13060.32
4547	5547	Amazon	Germany	6		True	Senior	8551.400000000001
4548	5548	Amazon	Germany	3	1.0	True	Middle	6709.56
4549	5549	Google Inc	Australia	6	3.0	True	Teamlead	13138.059999999998
4550	5550	Netflix	Australia	5	2.0		Junior	5241.599999999999
4551	5551	Amazon	Australia	3	3.0		Junior	5605.6
4552	5552	Amazon	Australia	5	2.0		Junior	5644.8
4553	5553	Netflix	USA	3		True	Middle	6150.430000000001
4554	5554	Amazon	Germany	4	1.0		Middle	5875.2
4555	5555	Google Inc	USA	8	5.0	True	Teamlead	16409.119999999995
4556	5556	Netflix	Australia	5		True	Junior	5525.52
4557	5557	Amazon	Australia	8	5.0		Teamlead	12230.4
4558	5558	Amazon	USA	3			Middle	6283.200000000001
4559	5559	Google Inc	USA	7	1.0		Teamlead	13182.0
4560	5560	Amazon	Germany	5	1.0		Junior	5174.4
4561	5561	Amazon	Germany	6			Teamlead	11356.799999999997
4562	5562	Amazon	USA	5			Middle	6895.2
4563	5563	Google Inc	Australia	6	2.0	True	Senior	10883.599999999999
4564	5564	Amazon	USA	6	2.0	True	Teamlead	13060.32
4565	5565	Google Inc	Germany	6	1.0		Middle	5834.400000000001
4566	5566	Amazon	Australia	5			Middle	7425.599999999999
4567	5567	Netflix	Germany	8	5.0		Teamlead	11356.8
4568	5568	Google Inc	Australia	7	2.0	True	Senior	9328.8
4569	5569	Amazon	Australia	6	1.0		Senior	8788.0
4570	5570	Amazon	Australia	3	3.0	True	Middle	7827.82
4571	5571	Amazon	USA	3	3.0	True	Junior	6446.44
4572	5572	Google Inc	USA	4	2.0		Junior	5644.8
4573	5573	Google Inc	USA	4	2.0		Middle	7425.599999999999
4574	5574	Netflix	Australia	8	2.0	True	Teamlead	15237.039999999997
4575	5575	Netflix	USA	5		True	Middle	7882.559999999999
4576	5576	Amazon	Australia	3	3.0		Junior	5605.6
4577	5577	Netflix	USA	6		True	Senior	9867.0
4578	5578	Google Inc	Germany	5	1.0		Middle	6283.2
4579	5579	Netflix	USA	4			Junior	6115.2
4580	5580	Amazon	USA	6	2.0		Teamlead	12168.0
4581	5581	Amazon	Germany	6			Teamlead	9734.4
4582	5582	Netflix	Germany	5	2.0	True	Junior	6027.839999999999
4583	5583	Amazon	Australia	4	2.0	True	Junior	5564.159999999999
4584	5584	Amazon	USA	3	2.0		Middle	6320.6
4585	5585	Netflix	Germany	3	3.0		Junior	4804.8
4586	5586	Amazon	USA	8	5.0		Teamlead	13249.599999999999
4587	5587	Netflix	USA	6	3.0	True	Teamlead	15159.3
4588	5588	Amazon	Germany	8	5.0	True	Teamlead	11971.960000000001
4589	5589	Netflix	Germany	6	2.0		Teamlead	8923.2
4590	5590	Netflix	USA	5	1.0		Middle	7425.599999999999
4591	5591	Google Inc	Germany	6	2.0		Teamlead	10410.4
4592	5592	Amazon	USA	7	4.0	True	Senior	10883.599999999999
4593	5593	Google Inc	Germany	5	2.0	True	Middle	6709.5599999999995
4594	5594	Amazon	Australia	7	1.0	True	Middle	7319.5199999999995
4595	5595	Netflix	Australia	6	2.0	True	Teamlead	11194.56
4596	5596	Google Inc	Germany	5	2.0		Junior	4804.8
4597	5597	Amazon	USA	5	1.0	True	Junior	6955.2
4598	5598	Google Inc	USA	6		True	Teamlead	14148.68
4599	5599	Google Inc	Australia	4	1.0	True	Middle	8539.439999999999
4600	5600	Google Inc	Australia	3	3.0	True	Middle	8429.96
4601	5601	Amazon	USA	5	1.0	True	Middle	9196.319999999998
4602	5602	Netflix	Germany	6	1.0		Middle	6895.2
4603	5603	Amazon	USA	5	1.0	True	Junior	7032.48
4604	5604	Netflix	USA	7	1.0		Senior	8788.0
4605	5605	Google Inc	Germany	6	2.0		Middle	6320.6
4606	5606	Amazon	Australia	8	2.0		Teamlead	14268.799999999997
4607	5607	Amazon	Australia	8	4.0		Teamlead	12230.4
4608	5608	Amazon	Germany	8	4.0	True	Teamlead	14064.959999999994
4609	5609	Amazon	Germany	7	3.0		Senior	8112.0
4610	5610	Netflix	USA	7	2.0		Teamlead	13182.0
4611	5611	Google Inc	USA	8	4.0	True	Teamlead	16409.119999999995
4612	5612	Amazon	Australia	8	5.0	True	Teamlead	14064.96
4613	5613	Netflix	Australia	4	1.0	True	Junior	5564.159999999999
4614	5614	Google Inc	Australia	4	1.0	True	Junior	7573.439999999998
4615	5615	Amazon	USA	7	2.0		Middle	7956.0
4616	5616	Google Inc	Australia	7	1.0	True	Middle	8539.44
4617	5617	Google Inc	Australia	8	4.0		Teamlead	11356.8
4618	5618	Netflix	Germany	6	1.0	True	Teamlead	9406.540000000003
4619	5619	Netflix	Germany	8	5.0	True	Teamlead	11051.039999999999
4620	5620	Amazon	Australia	4	1.0		Middle	5875.2
4621	5621	Netflix	Australia	6	1.0		Teamlead	11356.800000000001
4622	5622	Amazon	Australia	6	1.0		Teamlead	10545.6
